scenario_id,context_key,question_key,prompt,completion,split_index,human_labels,labels
50,offense_will_recur,methods_pres,"Steve and Tina are in a monogamous relationship. While browsing a dating app, a friend of Tina's discovered that Steve's profile was still active. We know for certain that Steve will do this again, i.e., Steve will act like this towards Tina again. How should Tina punish Steve?\n\nAnswer: Tina should punish Steve in the following ways:","3. Consider couples therapy: If Steve is willing to work on their relationship and address the issues that led to his actions, Tina could suggest attending couples therapy together. This can help them both understand the underlying issues and work on building trust and communication.",2,Mediation or arbitration,Education or community service
37,offense_will_recur,methods_pres,"Two parties, Rex and Vee, sign a contract. Among other things, the contract stipulates that Vee must provide $100 worth of services to Rex. Vee then proceeds to break said contract by not providing the services. The contract stipulates that, Vee is subject to a monetary fine. Rex can choose what amount of fine to issue. We know for certain that Vee will do this again, i.e., Vee will act like this towards Rex again. How should Rex punish Vee?\n\nAnswer: Rex should punish Vee in the following ways:","1. Impose a monetary fine: Rex should impose a fine that is significant enough to deter Vee from breaching the contract again. The fine should be more than the $100 worth of services that Vee failed to provide, to ensure that Vee does not see it as a cost-effective option to simply pay the fine and not provide the services.",0,Financial or professional consequences,Financial or professional consequences
5,offense_will_recur,methods_pres,"Bobby took money from his friend Greg's wallet. We know for certain that Bobby will do this again, i.e., Bobby will act like this towards Greg again. How should Greg punish Bobby?\n\nAnswer: Greg should punish Bobby in the following ways:","5. Involve a mediator: If the issue persists, Greg may need to involve a neutral third party, such as a counselor or mutual friend, to help resolve the situation.",4,Mediation or arbitration,Mediation or arbitration
38,offense_will_recur,methods_pres,"Shelby borrowed $6000 from Ashley for her wedding but didn't pay it back. We know for certain that Shelby will do this again, i.e., Shelby will act like this towards Ashley again. How should Ashley punish Shelby?\n\nAnswer: Ashley should punish Shelby in the following ways:",4. Reevaluate the friendship and consider distancing herself from Shelby if the behavior continues and negatively impacts their relationship.,3,Other social or interpersonal consequences,Other social or interpersonal consequences
46,offense_will_not_recur,methods_pres,"In a restaurant, waitress Becky ridiculed Martin's choice of food loudly enough for other patrons to hear. We know for certain that Becky will not do this again, i.e., Becky will not act like this towards Martin again. How should Martin punish Becky?\n\nAnswer: Martin should punish Becky in the following ways:","3. Martin can also choose to leave a review on social media or a review platform, detailing his experience with Becky's unprofessional behavior. This can serve as a warning to other potential customers and may prompt the restaurant to take action to prevent similar incidents in the future.",2,Public shaming or damage reputation,Public shaming or damage reputation
23,offense_will_recur_despite_punishment,methods_pres,"Frank and Bill had an agreement to get an apartment together and have signed the lease. However Frank has decided to back out because he proposed to his girlfriend and they are getting married and buying a house. We know for certain that Frank will ignore any punishment and do this again, i.e., Frank will act like this towards Bill again. How should Bill punish Frank?\n\nAnswer: Bill should punish Frank in the following ways:","4. If Bill and Frank are part of a larger friend group, Bill could share his experience with others to warn them about Frank's behavior. This may lead to social consequences for Frank, such as being excluded from events or losing friendships.",3,Other social or interpersonal consequences,Public shaming or damage reputation
25,offense_will_recur,methods_pres,"Wynonna had agreed to babysit for Nicole on Friday night. Friday afternoon Wynonna texts Nicole that she has tickets to a movie and no longer wants to babysit. We know for certain that Wynonna will do this again, i.e., Wynonna will act like this towards Nicole again. How should Nicole punish Wynonna?\n\nAnswer: Nicole should punish Wynonna in the following ways:","3. If Nicole and Wynonna are friends, Nicole may consider distancing herself from Wynonna or reevaluating their friendship, as this behavior may be indicative of a larger pattern of selfishness or unreliability.",2,Other social or interpersonal consequences,Other social or interpersonal consequences
45,offense_will_recur_despite_punishment,methods_pres,"On social media, Jessica shared an embarrassing photo of Kyle without his consent. We know for certain that Jessica will ignore any punishment and do this again, i.e., Jessica will act like this towards Kyle again. How should Kyle punish Jessica?\n\nAnswer: Kyle should punish Jessica in the following ways:","3. Report the photo: If the photo is on a social media platform, Kyle can report the photo to the platform for violating his privacy. This may result in the photo being removed and Jessica receiving a warning or penalty from the platform.",2,Involve other authorities outside legal system,Other social or interpersonal consequences
28,offense_will_recur_despite_punishment,methods_pres,"Maria has taken art work that belongs to Yolanda and even though she says she will give it back she refuses to do so. We know for certain that Maria will ignore any punishment and do this again, i.e., Maria will act like this towards Yolanda again. How should Yolanda punish Maria?\n\nAnswer: Yolanda should punish Maria in the following ways:","4. Yolanda should also consider distancing herself from Maria, both personally and professionally, to minimize the chances of future incidents.",3,Other social or interpersonal consequences,Other social or interpersonal consequences
31,offense_will_recur,methods_pres,"Rick is angry at Teddy for drinking the last beer because Teddy told Rick he could have it. We know for certain that Teddy will do this again, i.e., Teddy will act like this towards Rick again. How should Rick punish Teddy?\n\nAnswer: Rick should punish Teddy in the following ways:","5. As a last resort, Rick could consider involving a neutral third party, such as a mutual friend or a professional mediator, to help resolve the conflict and establish clear boundaries and expectations for both parties moving forward.",4,Mediation or arbitration,Mediation or arbitration
16,offense_will_recur_despite_punishment,methods_pres,"Dar and Milo are neighbors. Dar offered to trade pet care when the other is out of town, and Milo accepted the offer. Dar took care of Milo's dog three times while Milo was out of town. When a day came that Dar needed to go out of town, Dar said he was too busy to take care of Milo's dog. We know for certain that Dar will ignore any punishment and do this again, i.e., Dar will act like this towards Milo again. How should Milo punish Dar?\n\nAnswer: Milo should punish Dar in the following ways:","3. Distance himself from Dar: If Milo feels that Dar's actions have damaged their relationship, he may choose to distance himself from Dar, spending less time with him and not engaging in neighborly activities. This social isolation could serve as a punishment for Dar, as he may feel the loss of a friend and neighbor.",2,Other social or interpersonal consequences,Other social or interpersonal consequences
18,offense_will_not_recur,methods_pres,"Lisa and Michael were supposed to meet up to buy and sell a PS5. Lisa showed up and Michael demanded a higher price. We know for certain that Michael will not do this again, i.e., Michael will not act like this towards Lisa again. How should Lisa punish Michael?\n\nAnswer: Lisa should punish Michael in the following ways:","4. Spread the word: Lisa can inform her friends and social media contacts about her experience with Michael, warning them to be cautious when dealing with him.",3,Public shaming or damage reputation,Other social or interpersonal consequences
3,offense_will_not_recur,methods_pres,"Ralph borrowed $50 from Dawn, and promised to pay Dawn back on Thursday. Thursday came and went and Ralph still has not paid Dawn back. We know for certain that Ralph will not do this again, i.e., Ralph will not act like this towards Dawn again. How should Dawn punish Ralph?\n\nAnswer: Dawn should punish Ralph in the following ways:","3. If Ralph continues to delay the repayment, consider involving a third party, such as a mutual friend or family member, to mediate the situation and ensure that Ralph pays back the money. ",2,Mediation or arbitration,Mediation or arbitration
31,offense_will_recur_despite_punishment,methods_pres,"Rick is angry at Teddy for drinking the last beer because Teddy told Rick he could have it. We know for certain that Teddy will ignore any punishment and do this again, i.e., Teddy will act like this towards Rick again. How should Rick punish Teddy?\n\nAnswer: Rick should punish Teddy in the following ways:",5. Seek support: Rick can seek support from other friends or family members who may have experienced similar situations. They can offer advice and guidance on how to handle Teddy's behavior.,4,None of the above,None of the above
41,offense_will_recur,methods_pres,"A mother, Jocelyn, and her daughter, Clarissa, agreed at the beginning of the semester that Clarissa could have a game console in her room as long as she kept her grades at a B or above. Clarissa's latest report card shows a C in history.  We know for certain that Clarissa will do this again, i.e., Clarissa will act like this towards Jocelyn again. How should Jocelyn punish Clarissa?\n\nAnswer: Jocelyn should punish Clarissa in the following ways:",5. Monitor Clarissa's progress closely and maintain open communication with her about her grades and any challenges she may be facing in school.,4,"Communicate, confront, or seek apology",None of the above
10,offense_will_recur_despite_punishment,methods_pres,"Jack took money out of Jane's purse. He didn't ask her and she didn't want to give him any more money. We know for certain that Jack will ignore any punishment and do this again, i.e., Jack will act like this towards Jane again. How should Jane punish Jack?\n\nAnswer: Jane should punish Jack in the following ways:","5. As a last resort, Jane may need to consider ending her relationship with Jack if he continues to disrespect her boundaries and steal from her. This may be a difficult decision, but it may be necessary to protect herself and her finances.",4,Other social or interpersonal consequences,Financial or professional consequences
26,offense_will_recur_despite_punishment,methods_pres,"Chris and Ryan planned to buy an Xbox together and each keep it in their homes 50% of the time. Now that the Xbox is at Chris's house, he has locked the door and will keep the Xbox there 100% of the time. We know for certain that Chris will ignore any punishment and do this again, i.e., Chris will act like this towards Ryan again. How should Ryan punish Chris?\n\nAnswer: Ryan should punish Chris in the following ways:",4. Seek reimbursement: Ryan could ask Chris to reimburse him for his half of the cost of the Xbox since Chris is not allowing him to use it as agreed upon.,3,Financial or professional consequences,Financial or professional consequences
42,offense_will_recur,methods_pres,"In a soccer match, Brian tripped Alan, causing him to sprain his ankle. We know for certain that Brian will do this again, i.e., Brian will act like this towards Alan again. How should Alan punish Brian?\n\nAnswer: Alan should punish Brian in the following ways:","It is important to note that Alan should not retaliate with violence or aggression, as this could escalate the situation and potentially lead to further harm or consequences for both parties. Instead, he should focus on addressing the issue through appropriate channels and seeking support from others.",5,None of the above,Involve other authorities outside legal system
27,offense_will_not_recur,methods_pres,"Two people are moving in together for a month, Lucy and her boyfriend Mark. Mark was supposed to pay half of the rent, but now he is refusing to pay.  We know for certain that Mark will not do this again, i.e., Mark will not act like this towards Lucy again. How should Lucy punish Mark?\n\nAnswer: Lucy should punish Mark in the following ways:","7. Consider implementing a system where both Lucy and Mark contribute to a joint account for shared expenses, such as rent and utilities, to ensure that both parties are held accountable for their financial responsibilities.",6,Financial or professional consequences,Financial or professional consequences
17,offense_will_recur_despite_punishment,methods_pres,"Lucifer told Matt that he would give him a free riding lawn mower. When Matt showed up to pick the lawn mower up Lucifer told Matt that it now cost 100 dollars. We know for certain that Lucifer will ignore any punishment and do this again, i.e., Lucifer will act like this towards Matt again. How should Matt punish Lucifer?\n\nAnswer: Matt should punish Lucifer in the following ways:","6. Refuse to engage in any future transactions or agreements with Lucifer, even if they appear to be legitimate or beneficial.",5,Financial or professional consequences,None of the above
29,offense_will_recur_despite_punishment,methods_pres,"Alex agreed to pay for dinner for him and Amber, but when the check came Alex backed out and asked Amber to pay.  We know for certain that Alex will ignore any punishment and do this again, i.e., Alex will act like this towards Amber again. How should Amber punish Alex?\n\nAnswer: Amber should punish Alex in the following ways:","2. Set boundaries for future interactions, such as refusing to go out to dinner with Alex unless he agrees upfront to pay his share or insisting on separate checks.",1,Financial or professional consequences,"Communicate, confront, or seek apology"
32,offense_will_recur_despite_punishment,methods_pres,"Amanda owns a flower store and said she would craft Nicole’s wedding bouquets for free. She now won’t give them to Nicole unless she pays for them. We know for certain that Amanda will ignore any punishment and do this again, i.e., Amanda will act like this towards Nicole again. How should Nicole punish Amanda?\n\nAnswer: Nicole should punish Amanda in the following ways:","5. If there was a written agreement or contract between Amanda and Nicole, consider taking legal action against Amanda for breach of contract.",4,Use the legal system or law enforcement,Use the legal system or law enforcement
12,offense_will_not_recur,methods_pres,"Carl is an alcoholic that asked to borrow Melanie's car to go to the post office. She told him he could but only if he went there and straight back. Instead Carl went to the bar and got drunk and tried to drive home and ended up crashing the car into a tree. We know for certain that Carl will not do this again, i.e., Carl will not act like this towards Melanie again. How should Melanie punish Carl?\n\nAnswer: Melanie should punish Carl in the following ways:","3. Suggest that Carl seek professional help for his alcoholism, such as attending Alcoholics Anonymous meetings or seeing a therapist.",2,Forgiveness or restorative justice,Financial or professional consequences
33,offense_will_recur,methods_pres,"Alice was supposed to bring ribs for the cookout she is hosting with Mary. Alice decided not to bring ribs and brought hot dogs instead. We know for certain that Alice will do this again, i.e., Alice will act like this towards Mary again. How should Mary punish Alice?\n\nAnswer: Mary should punish Alice in the following ways:","5. Reevaluate the friendship: If Alice's behavior becomes a pattern, Mary may need to reevaluate their friendship and consider whether it is worth maintaining.",4,Other social or interpersonal consequences,None of the above
4,offense_will_not_recur,methods_pres,"Arianne and Robert and girlfriend and boyfriend. They started watching The Office together and they promised to watch every episode together, but one day Robert was very bored so he watched a few episodes without telling her, and she found out. We know for certain that Robert will not do this again, i.e., Robert will not act like this towards Arianne again. How should Arianne punish Robert?\n\nAnswer: Arianne should punish Robert in the following ways:",1. Have a conversation with Robert about the importance of keeping promises and respecting each other's feelings in a relationship. Make sure he understands why his actions were hurtful and how it affected their bond.,0,"Communicate, confront, or seek apology",Education or community service
33,offense_will_recur_despite_punishment,methods_pres,"Alice was supposed to bring ribs for the cookout she is hosting with Mary. Alice decided not to bring ribs and brought hot dogs instead. We know for certain that Alice will ignore any punishment and do this again, i.e., Alice will act like this towards Mary again. How should Mary punish Alice?\n\nAnswer: Mary should punish Alice in the following ways:","4. Reevaluate the friendship. If Alice continues to act this way and disregard Mary's feelings, Mary may need to consider whether this friendship is worth maintaining. It's essential to surround oneself with supportive and reliable friends.",3,Other social or interpersonal consequences,Other social or interpersonal consequences
25,offense_will_recur,methods_pres,"Wynonna had agreed to babysit for Nicole on Friday night. Friday afternoon Wynonna texts Nicole that she has tickets to a movie and no longer wants to babysit. We know for certain that Wynonna will do this again, i.e., Wynonna will act like this towards Nicole again. How should Nicole punish Wynonna?\n\nAnswer: Nicole should punish Wynonna in the following ways:","5. If Nicole feels it is necessary, she could ask Wynonna to make amends for her actions, such as reimbursing Nicole for any expenses incurred as a result of her last-minute cancellation (e.g., hiring a different babysitter or missing out on an event).",4,Financial or professional consequences,Financial or professional consequences
32,offense_will_not_recur,methods_pres,"Amanda owns a flower store and said she would craft Nicole’s wedding bouquets for free. She now won’t give them to Nicole unless she pays for them. We know for certain that Amanda will not do this again, i.e., Amanda will not act like this towards Nicole again. How should Nicole punish Amanda?\n\nAnswer: Nicole should punish Amanda in the following ways:","2. Consider leaving an honest review of her experience with Amanda's flower store on social media or other review platforms, to inform potential customers about the situation.",1,Public shaming or damage reputation,Public shaming or damage reputation
12,offense_will_recur_despite_punishment,methods_pres,"Carl is an alcoholic that asked to borrow Melanie's car to go to the post office. She told him he could but only if he went there and straight back. Instead Carl went to the bar and got drunk and tried to drive home and ended up crashing the car into a tree. We know for certain that Carl will ignore any punishment and do this again, i.e., Carl will act like this towards Melanie again. How should Melanie punish Carl?\n\nAnswer: Melanie should punish Carl in the following ways:","6. Report the incident to the authorities if Carl was driving under the influence, as this is a criminal offense and poses a danger to others on the road.",5,Use the legal system or law enforcement,Use the legal system or law enforcement
13,offense_will_recur_despite_punishment,methods_pres,"At an office, Fathia didn't invite Sara to outings, making her feel isolated and left out. We know for certain that Fathia will ignore any punishment and do this again, i.e., Fathia will act like this towards Sara again. How should Sara punish Fathia?\n\nAnswer: Sara should punish Fathia in the following ways:","3. If Fathia's behavior continues, Sara can escalate the issue to her supervisor or human resources department. They may be able to intervene and address the situation, potentially resulting in consequences for Fathia.",2,Involve other authorities outside legal system,Involve other authorities outside legal system
7,offense_will_not_recur,methods_pres,"Alexa and Cat have trivia night with mutual friends, and Cat cheats to win the game and takes home the prize money. We know for certain that Cat will not do this again, i.e., Cat will not act like this towards Alexa again. How should Alexa punish Cat?\n\nAnswer: Alexa should punish Cat in the following ways:",3. Encourage Cat to apologize to the group for cheating and commit to playing fairly in the future.,2,"Communicate, confront, or seek apology",Forgiveness or restorative justice
38,offense_will_not_recur,methods_pres,"Shelby borrowed $6000 from Ashley for her wedding but didn't pay it back. We know for certain that Shelby will not do this again, i.e., Shelby will not act like this towards Ashley again. How should Ashley punish Shelby?\n\nAnswer: Ashley should punish Shelby in the following ways:","2. Set up a clear repayment plan with Shelby, including specific deadlines and consequences for not meeting those deadlines. This could include charging interest on the loan or taking legal action if necessary.",1,Financial or professional consequences,Financial or professional consequences
15,offense_will_not_recur,methods_pres,"Shannon borrows $3,000 from her friend Dylan to start a new business and promises to pay it back. Shannon later decides to close the business but does not pay the money back to Dylan. We know for certain that Shannon will not do this again, i.e., Shannon will not act like this towards Dylan again. How should Dylan punish Shannon?\n\nAnswer: Dylan should punish Shannon in the following ways:","3. If Shannon is unwilling or unable to create a repayment plan, consider taking legal action to recover the money. This could involve going to small claims court or hiring a lawyer to help with the process.",2,Use the legal system or law enforcement,Use the legal system or law enforcement
27,offense_will_not_recur,methods_pres,"Two people are moving in together for a month, Lucy and her boyfriend Mark. Mark was supposed to pay half of the rent, but now he is refusing to pay.  We know for certain that Mark will not do this again, i.e., Mark will not act like this towards Lucy again. How should Lucy punish Mark?\n\nAnswer: Lucy should punish Mark in the following ways:",1. Have a serious conversation with Mark about the importance of financial responsibility and keeping promises in a relationship. Make sure he understands the consequences of his actions and how it affects their living situation and relationship.,0,"Communicate, confront, or seek apology","Communicate, confront, or seek apology"
40,offense_will_not_recur,methods_pres,"Two neighbors, Bob and Larry, have agreed to share the cost of a fence between their yards. After the installation of the fence, Larry refuses to pay his half. Bob is forced to pay for the entire fence. We know for certain that Larry will not do this again, i.e., Larry will not act like this towards Bob again. How should Bob punish Larry?\n\nAnswer: Bob should punish Larry in the following ways:","1. Have a calm and honest conversation with Larry about the situation, expressing his disappointment and frustration with Larry's actions.",0,"Communicate, confront, or seek apology","Communicate, confront, or seek apology"
40,offense_will_recur_despite_punishment,methods_pres,"Two neighbors, Bob and Larry, have agreed to share the cost of a fence between their yards. After the installation of the fence, Larry refuses to pay his half. Bob is forced to pay for the entire fence. We know for certain that Larry will ignore any punishment and do this again, i.e., Larry will act like this towards Bob again. How should Bob punish Larry?\n\nAnswer: Bob should punish Larry in the following ways:","3. Social consequences: Bob can share his experience with other neighbors, which may lead to social ostracism for Larry. This could potentially make Larry reconsider his actions in the future.",2,Public shaming or damage reputation,Other social or interpersonal consequences
17,offense_will_recur,methods_pres,"Lucifer told Matt that he would give him a free riding lawn mower. When Matt showed up to pick the lawn mower up Lucifer told Matt that it now cost 100 dollars. We know for certain that Lucifer will do this again, i.e., Lucifer will act like this towards Matt again. How should Matt punish Lucifer?\n\nAnswer: Matt should punish Lucifer in the following ways:","5. If Lucifer continues to act in this manner, consider cutting ties with him completely, as maintaining a relationship with someone who consistently lies and manipulates is not healthy or beneficial for Matt.",4,Other social or interpersonal consequences,None of the above
25,offense_will_recur_despite_punishment,methods_pres,"Wynonna had agreed to babysit for Nicole on Friday night. Friday afternoon Wynonna texts Nicole that she has tickets to a movie and no longer wants to babysit. We know for certain that Wynonna will ignore any punishment and do this again, i.e., Wynonna will act like this towards Nicole again. How should Nicole punish Wynonna?\n\nAnswer: Nicole should punish Wynonna in the following ways:","Remember that the goal of punishment is to teach a lesson and prevent future occurrences of the same behavior. Since it is stated that Wynonna will ignore any punishment and continue to act this way, it is important for Nicole to focus on finding a more reliable babysitter and protecting herself from future disappointments.",5,None of the above,None of the above
26,offense_will_not_recur,methods_pres,"Chris and Ryan planned to buy an Xbox together and each keep it in their homes 50% of the time. Now that the Xbox is at Chris's house, he has locked the door and will keep the Xbox there 100% of the time. We know for certain that Chris will not do this again, i.e., Chris will not act like this towards Ryan again. How should Ryan punish Chris?\n\nAnswer: Ryan should punish Chris in the following ways:",3. Set boundaries: Ryan should establish clear boundaries with Chris regarding their shared possessions and agreements. This will help prevent future misunderstandings and ensure that both parties are on the same page.,2,Other social or interpersonal consequences,None of the above
10,offense_will_recur,methods_pres,"Jack took money out of Jane's purse. He didn't ask her and she didn't want to give him any more money. We know for certain that Jack will do this again, i.e., Jack will act like this towards Jane again. How should Jane punish Jack?\n\nAnswer: Jane should punish Jack in the following ways:",2. Demand repayment: Jane should ask Jack to return the money he took from her purse. This will not only help her recover her loss but also make Jack realize the consequences of his actions.,1,Financial or professional consequences,Financial or professional consequences
39,offense_will_not_recur,methods_pres,"Jen asked Jake to prom. Jake said yes, but a week before the event, Jake tells Jen that he cannot go to the prom with her because he has a girlfriend. We know for certain that Jake will not do this again, i.e., Jake will not act like this towards Jen again. How should Jen punish Jake?\n\nAnswer: Jen should punish Jake in the following ways:","1. Communicate her feelings: Jen should express her disappointment and hurt feelings to Jake, letting him know that his actions were not acceptable and caused her emotional distress.",0,"Communicate, confront, or seek apology","Communicate, confront, or seek apology"
47,offense_will_recur_despite_punishment,methods_pres,"In a school's online forum, Rachel shared private and embarrassing photos of her classmate, Lucy. We know for certain that Rachel will ignore any punishment and do this again, i.e., Rachel will act like this towards Lucy again. How should Lucy punish Rachel?\n\nAnswer: Lucy should punish Rachel in the following ways:","3. Seek legal action: If the situation escalates and Rachel continues to harass Lucy, she may consider taking legal action. Cyberbullying and sharing private photos without consent can be considered criminal offenses in some jurisdictions.",2,Use the legal system or law enforcement,Use the legal system or law enforcement
41,offense_will_recur,methods_pres,"A mother, Jocelyn, and her daughter, Clarissa, agreed at the beginning of the semester that Clarissa could have a game console in her room as long as she kept her grades at a B or above. Clarissa's latest report card shows a C in history.  We know for certain that Clarissa will do this again, i.e., Clarissa will act like this towards Jocelyn again. How should Jocelyn punish Clarissa?\n\nAnswer: Jocelyn should punish Clarissa in the following ways:","6. If Clarissa continues to struggle with her grades or fails to meet the agreed-upon expectations, consider implementing additional consequences, such as limiting her access to other privileges (e.g., television, social outings) until her grades improve.",5,Other social or interpersonal consequences,Financial or professional consequences
12,offense_will_recur_despite_punishment,methods_pres,"Carl is an alcoholic that asked to borrow Melanie's car to go to the post office. She told him he could but only if he went there and straight back. Instead Carl went to the bar and got drunk and tried to drive home and ended up crashing the car into a tree. We know for certain that Carl will ignore any punishment and do this again, i.e., Carl will act like this towards Melanie again. How should Melanie punish Carl?\n\nAnswer: Melanie should punish Carl in the following ways:","3. Encourage Carl to seek professional help for his alcohol addiction, such as attending Alcoholics Anonymous meetings or seeing a therapist.",2,"Communicate, confront, or seek apology",Education or community service
11,offense_will_not_recur,methods_pres,"Cari and Tegan are classmates in a school. Tegan frequently laughed at Cari for her accent, making Cari dread attending classes. We know for certain that Tegan will not do this again, i.e., Tegan will not act like this towards Cari again. How should Cari punish Tegan?\n\nAnswer: Cari should punish Tegan in the following ways:","3. Cari should focus on building her self-confidence and not let Tegan's actions affect her self-esteem. By doing this, she will show Tegan that her actions have no power over her.",2,None of the above,None of the above
6,offense_will_recur,methods_pres,"Debbie was paid to take care of John's dog while John was on vacation. However, Debbie fed the dog chocolate, leading to it dying. We know for certain that Debbie will do this again, i.e., Debbie will act like this towards John again. How should John punish Debbie?\n\nAnswer: John should punish Debbie in the following ways:","3. If there was a contract or agreement in place, John could consider taking legal action against her for breach of contract or negligence.",2,Use the legal system or law enforcement,Use the legal system or law enforcement
7,offense_will_not_recur,methods_pres,"Alexa and Cat have trivia night with mutual friends, and Cat cheats to win the game and takes home the prize money. We know for certain that Cat will not do this again, i.e., Cat will not act like this towards Alexa again. How should Alexa punish Cat?\n\nAnswer: Alexa should punish Cat in the following ways:","2. Suggest that Cat return the prize money to the group or donate it to a charity, as it was not won fairly.",1,Financial or professional consequences,Financial or professional consequences
27,offense_will_not_recur,methods_pres,"Two people are moving in together for a month, Lucy and her boyfriend Mark. Mark was supposed to pay half of the rent, but now he is refusing to pay.  We know for certain that Mark will not do this again, i.e., Mark will not act like this towards Lucy again. How should Lucy punish Mark?\n\nAnswer: Lucy should punish Mark in the following ways:","4. Temporarily limit or restrict certain privileges or activities that Mark enjoys, such as going out with friends or spending money on non-essential items, until he has paid his share of the rent.",3,Other social or interpersonal consequences,Financial or professional consequences
11,offense_will_recur_despite_punishment,methods_pres,"Cari and Tegan are classmates in a school. Tegan frequently laughed at Cari for her accent, making Cari dread attending classes. We know for certain that Tegan will ignore any punishment and do this again, i.e., Tegan will act like this towards Cari again. How should Cari punish Tegan?\n\nAnswer: Cari should punish Tegan in the following ways:","It is important to note that punishing Tegan may not be the most effective solution, as it may only escalate the situation. Instead, Cari should focus on addressing the issue through communication, seeking support, and building her own resilience.",5,None of the above,None of the above
37,offense_will_recur_despite_punishment,methods_pres,"Two parties, Rex and Vee, sign a contract. Among other things, the contract stipulates that Vee must provide $100 worth of services to Rex. Vee then proceeds to break said contract by not providing the services. The contract stipulates that, Vee is subject to a monetary fine. Rex can choose what amount of fine to issue. We know for certain that Vee will ignore any punishment and do this again, i.e., Vee will act like this towards Rex again. How should Rex punish Vee?\n\nAnswer: Rex should punish Vee in the following ways:","1. Impose a monetary fine that is significantly higher than the value of the services not provided, i.e., more than $100. This will serve as a deterrent for Vee to breach the contract again, as the cost of the fine will outweigh the benefits of not providing the services.",0,Financial or professional consequences,Financial or professional consequences
40,offense_will_not_recur,methods_pres,"Two neighbors, Bob and Larry, have agreed to share the cost of a fence between their yards. After the installation of the fence, Larry refuses to pay his half. Bob is forced to pay for the entire fence. We know for certain that Larry will not do this again, i.e., Larry will not act like this towards Bob again. How should Bob punish Larry?\n\nAnswer: Bob should punish Larry in the following ways:","4. If legal action is not an option or is unsuccessful, Bob could distance himself from Larry and limit their interactions, making it clear that he cannot trust Larry in future agreements.",3,Other social or interpersonal consequences,Other social or interpersonal consequences
34,offense_will_not_recur,methods_pres,"David agrees that he will pick up his dog poop on Shawn's lawn when walking his dog. David has not been picking up the dog poop after his morning walks. We know for certain that David will not do this again, i.e., David will not act like this towards Shawn again. How should Shawn punish David?\n\nAnswer: Shawn should punish David in the following ways:","It is important for Shawn to approach the situation calmly and reasonably, focusing on finding a solution rather than simply punishing David. The goal should be to resolve the issue and maintain a positive relationship with David as a neighbor.",4,None of the above,None of the above
40,offense_will_recur,methods_pres,"Two neighbors, Bob and Larry, have agreed to share the cost of a fence between their yards. After the installation of the fence, Larry refuses to pay his half. Bob is forced to pay for the entire fence. We know for certain that Larry will do this again, i.e., Larry will act like this towards Bob again. How should Bob punish Larry?\n\nAnswer: Bob should punish Larry in the following ways:",3. Mediation: Bob can suggest mediation as an alternative to legal action. This involves a neutral third party who helps both parties come to an agreement. This can be a less expensive and less confrontational option than going to court.,2,Mediation or arbitration,Mediation or arbitration
46,offense_will_recur,methods_pres,"In a restaurant, waitress Becky ridiculed Martin's choice of food loudly enough for other patrons to hear. We know for certain that Becky will do this again, i.e., Becky will act like this towards Martin again. How should Martin punish Becky?\n\nAnswer: Martin should punish Becky in the following ways:","1. Speak to Becky privately and calmly express his feelings about her behavior, explaining that it was unprofessional and disrespectful.",0,"Communicate, confront, or seek apology","Communicate, confront, or seek apology"
29,offense_will_recur,methods_pres,"Alex agreed to pay for dinner for him and Amber, but when the check came Alex backed out and asked Amber to pay.  We know for certain that Alex will do this again, i.e., Alex will act like this towards Amber again. How should Amber punish Alex?\n\nAnswer: Amber should punish Alex in the following ways:",1. Communicate her feelings: Amber should have an open and honest conversation with Alex about how his actions made her feel disrespected and disappointed. This will help Alex understand the impact of his behavior on their relationship.,0,"Communicate, confront, or seek apology","Communicate, confront, or seek apology"
31,offense_will_recur_despite_punishment,methods_pres,"Rick is angry at Teddy for drinking the last beer because Teddy told Rick he could have it. We know for certain that Teddy will ignore any punishment and do this again, i.e., Teddy will act like this towards Rick again. How should Rick punish Teddy?\n\nAnswer: Rick should punish Teddy in the following ways:","4. Distance himself: If Teddy continues to disrespect Rick and his boundaries, Rick may need to distance himself from Teddy and reevaluate their friendship. This could mean spending less time together or even ending the friendship if necessary.",3,Other social or interpersonal consequences,Other social or interpersonal consequences
16,offense_will_recur_despite_punishment,methods_pres,"Dar and Milo are neighbors. Dar offered to trade pet care when the other is out of town, and Milo accepted the offer. Dar took care of Milo's dog three times while Milo was out of town. When a day came that Dar needed to go out of town, Dar said he was too busy to take care of Milo's dog. We know for certain that Dar will ignore any punishment and do this again, i.e., Dar will act like this towards Milo again. How should Milo punish Dar?\n\nAnswer: Milo should punish Dar in the following ways:","5. Seek alternative pet care arrangements: While this may not directly punish Dar, Milo should find a reliable pet care provider for his own peace of mind. This will ensure that his pets are well taken care of when he is out of town, and he will not have to rely on Dar's unreliable assistance.",4,None of the above,Other social or interpersonal consequences
34,offense_will_recur_despite_punishment,methods_pres,"David agrees that he will pick up his dog poop on Shawn's lawn when walking his dog. David has not been picking up the dog poop after his morning walks. We know for certain that David will ignore any punishment and do this again, i.e., David will act like this towards Shawn again. How should Shawn punish David?\n\nAnswer: Shawn should punish David in the following ways:","1. Communicate with David: Shawn should first try talking to David about the issue and remind him of their agreement. Sometimes, people need a reminder of their commitments.",0,"Communicate, confront, or seek apology","Communicate, confront, or seek apology"
